_id,Scale ID,Task ID,O*NET-SOC Code
o_jobTaskRatings/06e06319-53f0-4d35-94b0-c075425b2175,,10211,51-4081.00
o_jobTaskRatings/953068c7-212c-469d-994f-e2f217477632,,10222,51-4081.00
o_jobTaskRatings/850e3b2e-c794-47ce-88a8-97eb9842c6f9,,10210,51-4081.00
o_jobTaskRatings/6238201c-031e-4ba5-ab1d-c998171eb3bd,,10221,51-4081.00
o_jobTaskRatings/3044c9a7-dfe3-4d4c-8de9-5f333bddbc09,,10215,51-4081.00
o_jobTaskRatings/63f6bc76-211e-4f39-819e-f5ff51d297bc,,10225,51-4081.00
o_jobTaskRatings/26665514-6bfe-4f22-a6b8-b9b2b8c46b70,,10223,51-4081.00
o_jobTaskRatings/d26722eb-f112-4618-831c-b93ac913195f,,10218,51-4081.00
o_jobTaskRatings/5dd84ccc-01d6-4cd5-905d-82f608d37c21,,10212,51-4081.00
o_jobTaskRatings/a7fb31b7-9503-45f9-8e5b-af73b4949d5d,,10213,51-4081.00
o_jobTaskRatings/609245ee-c47e-4089-b116-afe73087db52,,10220,51-4081.00
o_jobTaskRatings/3257a686-74a2-4d12-952f-73c4cd1d6dba,,10219,51-4081.00
o_jobTaskRatings/03090c5b-6a93-4d40-abc3-ed857eb3632a,,10217,51-4081.00
o_jobTaskRatings/37806d42-cc38-40e8-85eb-e7ad83a40198,,10216,51-4081.00
o_jobTaskRatings/96c0195f-0075-4a11-901f-73b321e4b701,,10224,51-4081.00
o_jobTaskRatings/740c5752-6def-48de-848b-330f5e4200f1,,8490,51-4111.00
o_jobTaskRatings/d8629b35-00eb-4a4a-80bd-5b1aaa85cfd8,,8489,51-4111.00
o_jobTaskRatings/055c291b-83dd-4b74-bbcf-e730342acf91,,8492,51-4111.00
o_jobTaskRatings/6d17fd68-0a9c-45c5-a9c1-0f83b0390f0c,,8491,51-4111.00
o_jobTaskRatings/8a86c61e-67d6-4834-a87a-e37f08d9cefd,,8496,51-4111.00
o_jobTaskRatings/dc71984e-667d-4775-93eb-dedffebb8fa4,,8494,51-4111.00
o_jobTaskRatings/fb73f141-93cb-4dea-8bed-88b9173c56a5,,8495,51-4111.00
o_jobTaskRatings/66722c41-6461-4e3a-8736-ff81002480e2,,8502,51-4111.00
o_jobTaskRatings/684a6527-9327-49f0-8541-1af53f872d30,,8493,51-4111.00
o_jobTaskRatings/9dd3f1b9-6d6e-499b-93f0-154caad9eeb1,,8498,51-4111.00
o_jobTaskRatings/3b8198d8-8ed5-4d5f-a1b3-57ff2c845010,,8497,51-4111.00
o_jobTaskRatings/e591c012-0b87-4d67-b5fe-2562bb678d31,,8501,51-4111.00
o_jobTaskRatings/27a5311c-fb11-48ec-ade1-480db5b5fbe4,,8499,51-4111.00
o_jobTaskRatings/d9653596-00f9-4727-9288-77bf5541b3ae,,8503,51-4111.00
o_jobTaskRatings/a938419e-c89f-4876-94e8-f10c89df659e,,8505,51-4111.00
o_jobTaskRatings/d8c1eaba-93fa-485f-8c69-ec3f50700d0a,,8500,51-4111.00
o_jobTaskRatings/3ac4efde-c4d5-4126-8c2a-764bb7b8013f,,8504,51-4111.00
o_jobTaskRatings/bba8239f-6929-417d-815c-a053162c4872,,10227,51-4121.06
o_jobTaskRatings/01d550e3-6cf7-4a4f-bd19-1e8b3c99bd6a,,10226,51-4121.06
o_jobTaskRatings/88cee1c2-02a4-43f5-acde-134de4c739fe,,10235,51-4121.06
o_jobTaskRatings/0ca3e330-b2f3-48e3-8596-d7197ab56035,,10233,51-4121.06
o_jobTaskRatings/8195ef3f-83f5-4f31-be6b-e6d489224841,,10234,51-4121.06
o_jobTaskRatings/abb23b17-699d-4084-b58c-4a3a8d81e66c,,10239,51-4121.06
o_jobTaskRatings/58584932-9502-43c5-bda7-844e681e8cf9,,10229,51-4121.06
o_jobTaskRatings/f699c388-51e4-4910-afb6-4cdb36841358,,10243,51-4121.06
o_jobTaskRatings/185cee1d-6fc0-414d-b43a-ba0a2c33d35b,,10228,51-4121.06
o_jobTaskRatings/250ba91d-2972-4938-821f-2012c35d2d2e,,10238,51-4121.06
o_jobTaskRatings/8ed3840d-3a47-433f-888e-1f146f5b2fac,,10240,51-4121.06
o_jobTaskRatings/c7d741fb-187f-478e-bf74-803a6119b83b,,10232,51-4121.06
o_jobTaskRatings/a5efa01c-d084-4644-a641-211c2d63f8d1,,10231,51-4121.06
o_jobTaskRatings/de0291c7-f128-4164-a41d-1b19d13586a4,,10237,51-4121.06
o_jobTaskRatings/a223721b-cd08-43e3-9dd2-7b175a67c92b,,10241,51-4121.06
o_jobTaskRatings/20c85f08-df6e-4a4e-a20d-112457ec7106,,10236,51-4121.06
o_jobTaskRatings/cd3d25ec-a5c4-484d-b432-4d1712f6ef04,,10244,51-4121.06
o_jobTaskRatings/3538e234-a6d1-48fe-91bf-bf7c1fe66072,,10242,51-4121.06
o_jobTaskRatings/e4e4038c-891a-4073-8d1e-e4089e0cd7df,,10257,51-4121.06
o_jobTaskRatings/7a617195-1f0d-4e45-9a7b-3e7e3023128e,,10255,51-4121.06
o_jobTaskRatings/c8ed5a4b-8d3f-4c56-8760-f7432ac3b94d,,10245,51-4121.06
o_jobTaskRatings/ff154736-8d8d-4d4f-aae0-dd39d6d39835,,10253,51-4121.06
o_jobTaskRatings/77281ef2-cf96-4b89-8b22-56e82b4939ca,,10230,51-4121.06
o_jobTaskRatings/5e81196c-0893-4bbf-82e5-c1463cc6a2fc,,10246,51-4121.06
o_jobTaskRatings/9a76cb93-cccd-41e3-a4bb-4b4af0058216,,10256,51-4121.06
o_jobTaskRatings/b3743180-31bb-4231-aaed-f0c72d10b797,,10247,51-4121.06
o_jobTaskRatings/bab06616-c7aa-4448-838a-26e9da12bb24,,10248,51-4121.06
o_jobTaskRatings/16295881-f767-48c1-8559-7b95512eb315,,10250,51-4121.06
o_jobTaskRatings/a6178162-421f-47f8-88c4-b0ce1651788e,,10264,51-4121.06
o_jobTaskRatings/bb3bf8ae-d793-4078-8ce7-32638d2dcbff,,10260,51-4121.06
o_jobTaskRatings/701e5ff5-a8c9-4baf-ae63-14f85fe5633c,,10262,51-4121.06
o_jobTaskRatings/bfb9cba8-5485-4ce3-937d-1796325579df,,10249,51-4121.06
o_jobTaskRatings/df351162-1830-4297-a092-e771cd03197d,,10251,51-4121.06
o_jobTaskRatings/587d8c1c-a880-4057-9ec1-530a13f52005,,10258,51-4121.06
o_jobTaskRatings/a871a0f2-c9a9-45a5-a8e4-78a652c70f51,,10254,51-4121.06
o_jobTaskRatings/d6af0897-d8df-4268-92f9-2c8dc1aacf06,,10261,51-4121.06
o_jobTaskRatings/9fd67a35-c511-4931-acfc-dae59a190cb9,,10252,51-4121.06
o_jobTaskRatings/eaf2069c-5677-4e59-93f6-3e94ef9e5d76,,10263,51-4121.06
o_jobTaskRatings/b8c91f83-7e5b-4f31-932f-13d8231508e5,,10265,51-4121.06
o_jobTaskRatings/79350aed-fedc-41f4-a5ad-ff786d2fec64,,10259,51-4121.06
o_jobTaskRatings/6b625881-9a68-48da-9a29-9fe98af4051e,,12065,51-4121.07
o_jobTaskRatings/fc2d3bb6-a292-4205-bf63-c6a4384aabd8,,12075,51-4121.07
o_jobTaskRatings/b183b85d-b638-4f90-9cdb-f47ca421159d,,12063,51-4121.07
o_jobTaskRatings/834a5fac-a739-4ca3-a75e-6f18f1d7bb5e,,12068,51-4121.07
o_jobTaskRatings/26285c03-7f2f-4c1d-8b06-a457076a64f4,,12083,51-4121.07
o_jobTaskRatings/63456c14-903f-48a5-af8a-76eb3b73fb9f,,12082,51-4121.07
o_jobTaskRatings/f87c6064-5106-4efd-95d6-0eec8a49bfdc,,12069,51-4121.07
o_jobTaskRatings/2108d69f-a11d-4225-bdc1-0129f5038e4e,,12070,51-4121.07
o_jobTaskRatings/4d2aa1bc-76a5-4368-8f30-4215e35e8b93,,12072,51-4121.07
o_jobTaskRatings/d6ec6c3d-e999-4ca0-9708-73db05716e21,,12067,51-4121.07
o_jobTaskRatings/8cc32d55-72f0-4047-a70e-64707701e684,,12064,51-4121.07
o_jobTaskRatings/c4efd1b1-1c0b-40c6-939f-975ee80ec3ec,,12073,51-4121.07
o_jobTaskRatings/1e703d9e-863b-41ad-8398-a481f734a022,,12077,51-4121.07
o_jobTaskRatings/b464b4b0-30bf-406b-830c-bfafb6b4a3db,,12066,51-4121.07
o_jobTaskRatings/f94b929f-2ec0-44b3-a234-0cd10de43155,,12074,51-4121.07
o_jobTaskRatings/1e1e5faf-7d42-49e4-b773-c6ddbb7a3af1,,12086,51-4121.07
o_jobTaskRatings/6161991e-fdf8-4127-b53f-71928bce81a6,,12076,51-4121.07
o_jobTaskRatings/b85d44d2-bfcc-4ba0-9d8e-ec313e0d8a90,,12081,51-4121.07
o_jobTaskRatings/02e05fc6-48d4-4278-a5ae-3047bd18e8db,,12084,51-4121.07
o_jobTaskRatings/87a73496-df9e-411d-a618-b3fcd6186c46,,12080,51-4121.07
o_jobTaskRatings/b530e522-2cd6-424f-b147-91c4417b59ea,,12079,51-4121.07
o_jobTaskRatings/fb0aff54-f59f-434c-bb7f-8acce82a29e2,,12085,51-4121.07
o_jobTaskRatings/d8b17bac-fddf-4f03-89b9-b73f24d3a619,,12071,51-4121.07
o_jobTaskRatings/78a411c5-e585-42ff-ac84-b44a763d28c0,,12078,51-4121.07
o_jobTaskRatings/7f908b73-8863-4fb7-b306-c669d2e58f8e,,10271,51-4122.00
o_jobTaskRatings/2f1626e8-16cf-4def-8ac5-7dedf63d6224,,10274,51-4122.00
o_jobTaskRatings/bd6ca774-c20d-4399-93c7-e8409bf9673e,,10275,51-4122.00
o_jobTaskRatings/2f36bb52-f878-4a0d-be83-b6525521dc69,,10267,51-4122.00
o_jobTaskRatings/9be0a9f1-efe1-4666-9425-e9b4a3f29fc3,,10276,51-4122.00
o_jobTaskRatings/c4dccd0e-9b61-41f4-b7f1-e3077f0e8b27,,10270,51-4122.00
o_jobTaskRatings/15586bf8-9224-4683-b6af-1aa15f86f1f5,,10269,51-4122.00
o_jobTaskRatings/606d9547-6362-4143-afa3-1fc4158650ae,,10281,51-4122.00
o_jobTaskRatings/8b96e938-f522-4769-b4a0-91c70852ab14,,10292,51-4122.00
o_jobTaskRatings/3221d370-ef09-4049-a541-d18c12c6e4d9,,10290,51-4122.00
o_jobTaskRatings/c5424413-13fa-4ebe-8365-b7b45fed973a,,10285,51-4122.00
o_jobTaskRatings/0d2f4856-c551-4000-ad12-35467e2f272d,,10284,51-4122.00
o_jobTaskRatings/6d55c389-a661-4ef6-bb77-49fd63efb2be,,10277,51-4122.00
o_jobTaskRatings/d8e1b349-b1ae-4019-9814-11f6e6b95910,,10279,51-4122.00
o_jobTaskRatings/7c1996a3-a789-42a3-98c0-d5b5baf2b624,,10287,51-4122.00
o_jobTaskRatings/13ba4dd7-225d-4d83-9630-af5ed1720ec2,,10268,51-4122.00
o_jobTaskRatings/282abab5-0eab-486a-bf12-0bd03fa02fa4,,10280,51-4122.00
o_jobTaskRatings/c046a6f3-25b4-4c7f-9564-a116c7536b29,,10266,51-4122.00
o_jobTaskRatings/ef6d615b-081f-413c-a44c-603b263b5969,,10283,51-4122.00
o_jobTaskRatings/b3187c39-f1f0-48d7-b9d3-c573d4c9b678,,10286,51-4122.00
o_jobTaskRatings/15c7c0b1-f9f5-4d83-bfde-220118823e48,,10272,51-4122.00
o_jobTaskRatings/b46adb29-44c5-4229-b31c-18365d34306c,,10282,51-4122.00
o_jobTaskRatings/5bc5f9a6-ceb6-4c28-856b-aa619f79e244,,10289,51-4122.00
o_jobTaskRatings/6488dfa6-58e0-49e7-92c2-e26bee661431,,10273,51-4122.00
o_jobTaskRatings/127aacc4-7c4b-4698-aad6-0cc493450180,,10288,51-4122.00
o_jobTaskRatings/1302c2e8-1efe-4dcc-bd3e-057106928f7a,,10291,51-4122.00
o_jobTaskRatings/75462cbf-3878-440a-a15e-80de4c16aa5f,,10294,51-4122.00
o_jobTaskRatings/92f6dc64-1293-466c-8ab5-7d9f8fead43d,,10278,51-4122.00
o_jobTaskRatings/d6de648d-0c3b-4e8a-a93f-fb2b4a131126,,10293,51-4122.00
o_jobTaskRatings/73cff6b7-9fc1-4f7f-82a6-a14cf9fd56da,,12087,51-4191.00
o_jobTaskRatings/c8f7248c-ba2f-44b0-abad-8695c1c6af34,,12088,51-4191.00
o_jobTaskRatings/090e2155-b263-4750-81fd-e8d0323df16a,,12094,51-4191.00
o_jobTaskRatings/c22b4042-2f28-46e5-a03c-650e51546289,,12107,51-4191.00
o_jobTaskRatings/f11dc941-bfca-484b-9702-31960916220a,,12089,51-4191.00
o_jobTaskRatings/4990f49a-db9e-4674-8a28-469fb0f94b73,,12091,51-4191.00
o_jobTaskRatings/1243ee92-3748-43c0-bca0-defb5d78e7dc,,12099,51-4191.00
o_jobTaskRatings/dfaf395d-a528-40bd-a71e-3713ee79941a,,12093,51-4191.00
o_jobTaskRatings/fb0ea8d1-c7e2-4ad1-9070-1983ebdf5636,,12095,51-4191.00
o_jobTaskRatings/4a8823ff-e818-4528-b1b7-3b97c6833d19,,12090,51-4191.00
o_jobTaskRatings/d92dcae3-5917-4f67-999a-833f48cb5c74,,12098,51-4191.00
o_jobTaskRatings/c3487f58-d6e2-4e7d-a28a-7a7f71bab4de,,12104,51-4191.00
o_jobTaskRatings/bfe7a44f-93f3-48fa-b249-02d49e204f07,,12112,51-4191.00
o_jobTaskRatings/16f3171e-4f2e-48e8-94aa-94b35c0e1edd,,12096,51-4191.00
o_jobTaskRatings/27b4f70a-ec03-42db-b0ee-c67de97c9b0d,,12102,51-4191.00
o_jobTaskRatings/0704a25f-aafb-4c09-b812-731026f6e46a,,12110,51-4191.00
o_jobTaskRatings/610f53f8-fe6e-4a36-8c9d-6b1dbbc3ddfc,,12101,51-4191.00
o_jobTaskRatings/a42fb8ed-6ebb-4815-b059-19d472d59cf8,,12097,51-4191.00
o_jobTaskRatings/112ce3a8-7f9e-44b9-9b07-b4c3ffbeb121,,12100,51-4191.00
o_jobTaskRatings/c19f40b0-82f1-473a-86b9-953e8713def0,,12113,51-4191.00
o_jobTaskRatings/2a4f513a-9c59-499d-96df-cc9db42e3c5c,,12108,51-4191.00
o_jobTaskRatings/e50259ea-302c-4599-a2ed-cd09f29fa38f,,12092,51-4191.00
o_jobTaskRatings/11637b9a-bc4f-4abd-9454-ed952939c4ec,,12106,51-4191.00
o_jobTaskRatings/fd883aaf-69c9-45a5-8595-00a30ee2aac0,,12109,51-4191.00
o_jobTaskRatings/64c4e36e-f989-4510-bd10-092722c9b08d,,12111,51-4191.00
o_jobTaskRatings/2d491bd6-ed9d-4e25-8b37-cbed355dcb49,,12116,51-4191.00
o_jobTaskRatings/95ea5405-1d05-4d18-99c7-1ff46955b000,,10298,51-4192.00
o_jobTaskRatings/2bc74869-bf9e-4a04-8de4-2911d888cc70,,10302,51-4192.00
o_jobTaskRatings/49dffcf9-d0da-43ff-be4a-a5f13cb4671b,,10295,51-4192.00
o_jobTaskRatings/a1d9d698-0a23-4c1d-aecf-8d391d3755d3,,10300,51-4192.00
o_jobTaskRatings/aca162b5-1933-45e6-8e7c-a790ba58988a,,10296,51-4192.00
o_jobTaskRatings/a644d230-1280-40cb-be5d-75d8d465f6e7,,10297,51-4192.00
o_jobTaskRatings/442b386f-7ef3-41c3-a33f-afb076ed586b,,10299,51-4192.00
o_jobTaskRatings/4f1a4a28-95e4-4f48-abd3-393114f8586f,,10301,51-4192.00
o_jobTaskRatings/08782f37-3aca-4434-a83f-59bf83bdfcd2,,10304,51-4192.00
o_jobTaskRatings/dc35adad-2e7d-4ef7-a538-7c4a0ec6b83d,,10307,51-4192.00
o_jobTaskRatings/fda7d4b5-33cb-463f-88f4-ad1c1c7ffa3c,,10305,51-4192.00
o_jobTaskRatings/ebefb369-408c-48d7-a4cf-74997c00ee00,,10303,51-4192.00
o_jobTaskRatings/6a4aa6fb-a602-4064-becf-6cda4eece09e,,10306,51-4192.00
o_jobTaskRatings/e0b98281-dd22-43a4-96ac-74dd0773f115,,10308,51-4192.00
o_jobTaskRatings/7507da50-95aa-48a8-abb5-a868fc93b268,,10311,51-4193.00
o_jobTaskRatings/f7d6c3ca-92b7-4f4c-b40d-bc3937eb95c5,,10326,51-4193.00
o_jobTaskRatings/36f83529-5f40-4125-9116-50cdf949e1d6,,10309,51-4193.00
o_jobTaskRatings/b8b556e0-772b-4c7c-b20d-6ddd6ee9d40c,,10312,51-4193.00
o_jobTaskRatings/cc02e05d-3ceb-482e-8730-f7e7d507a3e3,,10319,51-4193.00
o_jobTaskRatings/e9cdb840-5041-47c5-bef3-9064d22cd790,,10318,51-4193.00
o_jobTaskRatings/15d69775-7bae-4c5e-8957-e2fc47f2691d,,10316,51-4193.00
o_jobTaskRatings/ef627fe4-992c-4b23-ac95-ed93aaa1a32a,,10342,51-4193.00
o_jobTaskRatings/86864602-e9c8-4134-bc2e-a227d8d71c58,,10328,51-4193.00
o_jobTaskRatings/159668f5-085c-4a54-baaf-ba1cd25cbe69,,10327,51-4193.00
o_jobTaskRatings/9438cc15-91d7-4b77-8e3e-52a52b422d1b,,10323,51-4193.00
o_jobTaskRatings/22027ed2-2a62-42e0-99d4-ccfc4feab17b,,10314,51-4193.00
o_jobTaskRatings/c2b34c9d-7c18-4781-af8b-0e2cc3157f62,,10329,51-4193.00
o_jobTaskRatings/ae359f31-3665-4901-85ee-7ffbfab1f3db,,10331,51-4193.00
o_jobTaskRatings/b5c49e84-75f8-4808-b74e-77e576b9a076,,10310,51-4193.00
o_jobTaskRatings/ca528a18-1d96-4baa-bd8a-c226418cca90,,10335,51-4193.00
o_jobTaskRatings/ce8fa5cb-95d4-48b6-9a0b-c98d6ff699d3,,10330,51-4193.00
o_jobTaskRatings/8b6cc1d2-c999-4eae-917f-4c9d025d762a,,10324,51-4193.00
o_jobTaskRatings/53a2a0f7-714f-4117-8091-e77b0db05d26,,10317,51-4193.00
o_jobTaskRatings/552bbfe6-ddf4-41f6-9863-9f3e9ab1c370,,10325,51-4193.00
o_jobTaskRatings/a27e5605-2ad5-43ec-b7d5-438e77686c2f,,10315,51-4193.00
o_jobTaskRatings/6a6f7f94-300f-4d42-9b3e-4e73f9522560,,10313,51-4193.00
o_jobTaskRatings/ca615ff8-7f96-4970-b83f-487d801f81d1,,10337,51-4193.00
o_jobTaskRatings/4655959d-8570-4018-b58d-013d1817ebdb,,10345,51-4193.00
o_jobTaskRatings/7466a284-c811-4b3d-9851-6d80921c2eb5,,10336,51-4193.00
o_jobTaskRatings/d7d34d8b-7d72-42a3-9685-b616b0418bd8,,10322,51-4193.00
o_jobTaskRatings/09f89468-12f8-460f-9f6b-90983e4ebfb1,,10334,51-4193.00
o_jobTaskRatings/192bb1c8-ac99-4454-ade4-3ec809ac4bd0,,10343,51-4193.00
o_jobTaskRatings/43adac65-fdf3-4ce0-9e34-10e317b55624,,10332,51-4193.00
o_jobTaskRatings/65ede3fa-3441-4ea7-b328-d3cc95ea7e08,,10340,51-4193.00
o_jobTaskRatings/6ab0f35d-d217-4a4f-b744-1c465573b028,,10333,51-4193.00
o_jobTaskRatings/6a5fd2fa-72b2-4b8a-ad05-d9a9643fd88e,,10338,51-4193.00
o_jobTaskRatings/2afcf264-d0de-4df8-a9fc-95a5527e50d8,,10320,51-4193.00
o_jobTaskRatings/573b5dcd-1a21-4068-9fb2-42e5056645ff,,10341,51-4193.00
o_jobTaskRatings/d5ce34ae-2441-4825-8bb9-c19900aabb0f,,10321,51-4193.00
o_jobTaskRatings/2a31785c-cba8-4ef6-8585-2f7c4985910b,,10344,51-4193.00
o_jobTaskRatings/c64feb56-1dae-40e4-9e9e-3424936aeefd,,10339,51-4193.00
o_jobTaskRatings/b6277cf6-0e9a-4761-8c99-8c67fa357906,,10346,51-4193.00
o_jobTaskRatings/37a9b7d2-e701-407b-a41a-ad1f0d31c122,,10349,51-4194.00
o_jobTaskRatings/b6975ca1-a6cf-44cd-a1ed-9fdac6cab7b4,,10350,51-4194.00
o_jobTaskRatings/aaf76a19-2584-40cc-b7ac-29566a523457,,10358,51-4194.00
o_jobTaskRatings/10eef807-722f-4935-bd85-50bfea8608f2,,10354,51-4194.00
o_jobTaskRatings/929b936d-0972-4aab-a37a-c443625c4f36,,10357,51-4194.00
o_jobTaskRatings/b83dcc9c-486e-4bb4-946b-231f091aa1a5,,10359,51-4194.00
o_jobTaskRatings/6ea3f79d-5a68-4dec-af46-9ae723460d6f,,10351,51-4194.00
o_jobTaskRatings/8e6d1680-b303-4669-9aaa-44741499f423,,10348,51-4194.00
o_jobTaskRatings/bf63effe-c645-4bf0-82cf-3192eaaa488a,,10353,51-4194.00
o_jobTaskRatings/4278123b-0f93-4273-9cee-cb9e1bd6eee5,,10355,51-4194.00
o_jobTaskRatings/25509264-c64d-4dde-8e32-dca2c7fcfa13,,10352,51-4194.00
o_jobTaskRatings/eb7133f7-9e9b-4926-ba6f-048d4b40f356,,10356,51-4194.00
o_jobTaskRatings/0a82e81d-b917-488e-b0ad-eeb3b0180e45,,20926,51-4194.00
o_jobTaskRatings/d08cb444-f6a0-437a-aa7f-34bfcb568ad1,,10364,51-4194.00
o_jobTaskRatings/cb75ae57-9f5a-4c8e-a510-1451ec759a7b,,10362,51-4194.00
o_jobTaskRatings/d55ae8ca-fc93-4320-a461-1dadb138bdcf,,10361,51-4194.00
o_jobTaskRatings/5236082e-e702-42a5-8b6a-8f76fb1064c3,,10365,51-4194.00
o_jobTaskRatings/05e4046d-8bd0-4c29-adcd-ce8a13ce9712,,10363,51-4194.00
o_jobTaskRatings/61e706f5-fea8-4e72-beb6-8b538992bfc9,,20927,51-5111.00
o_jobTaskRatings/303c9963-da07-45a6-a5b2-ea6a5e166a54,,20928,51-5111.00
o_jobTaskRatings/3e9ab29a-4775-42fd-a1d7-207f5eab208c,,10403,51-5111.00
o_jobTaskRatings/70ec3de5-42a6-4202-a4a1-8461b9c025b6,,20929,51-5111.00
o_jobTaskRatings/bdbff3ae-f795-4d2c-994b-0a373df945cf,,10405,51-5111.00
o_jobTaskRatings/a7a49fc7-947d-486b-b4ae-6974aa07d90c,,10402,51-5111.00
o_jobTaskRatings/36985595-541b-4659-9167-f9e5229705ac,,10404,51-5111.00
o_jobTaskRatings/26ffd2be-e5be-475b-ab89-4aa108b80c8d,,10407,51-5111.00
o_jobTaskRatings/4c027e1c-ad03-48f9-9583-4dff2dbf19d6,,10425,51-5111.00
o_jobTaskRatings/a185517b-df6a-40bc-8d6d-6b68b36bdfe5,,10412,51-5111.00
o_jobTaskRatings/cb978257-53cd-4313-8cf6-8a0e62ff4628,,10417,51-5111.00
o_jobTaskRatings/7f259617-4aa7-4e5d-a3f6-f2148bb2ed6a,,10410,51-5111.00
o_jobTaskRatings/ed423679-1874-4228-8e22-8d75ea07c6bb,,10416,51-5111.00
o_jobTaskRatings/a53f1bf6-a263-40fd-b0b5-a971a5a91889,,10406,51-5111.00
o_jobTaskRatings/eed5570c-a913-4d72-96d0-df6d32dc9914,,10432,51-5111.00
o_jobTaskRatings/382dfa13-5c14-413d-b924-f252ddc74c27,,10421,51-5111.00
o_jobTaskRatings/4a3f2a03-947c-4170-9c61-f17266dd72c2,,10433,51-5111.00
o_jobTaskRatings/40b0638f-5b51-408b-b293-87feac42a8e9,,10413,51-5111.00
o_jobTaskRatings/52470c3d-3f42-436c-a621-cfef5341e1dd,,10422,51-5111.00
o_jobTaskRatings/bb7d4efa-500f-4333-8bae-8bf3199379a6,,10423,51-5111.00
o_jobTaskRatings/4af07882-307d-4fd3-a200-fbe416ea91f3,,10427,51-5111.00
o_jobTaskRatings/cc2e05c4-b649-464e-8289-43cc8be24702,,10424,51-5111.00
o_jobTaskRatings/df976842-59b7-44ae-9846-f53d795d002e,,10428,51-5111.00
o_jobTaskRatings/8a2a8e93-1f68-43d1-99ac-40eca8f3fb4b,,10429,51-5111.00
o_jobTaskRatings/87063ebf-91be-4664-a891-aa685094f70c,,10420,51-5111.00
o_jobTaskRatings/1cac82a8-94f8-4178-ad2f-328d2b0abaac,,19421,51-5112.00
o_jobTaskRatings/92ccb8d5-0e6e-497a-be8c-58dba4c8fac5,,19423,51-5112.00
o_jobTaskRatings/4088c987-f268-49d4-bab4-6a9bf6825a4c,,19431,51-5112.00
o_jobTaskRatings/fc3e8497-2090-4889-a1ff-0e433c58015e,,19430,51-5112.00
o_jobTaskRatings/deb8a365-d52b-4740-8189-d01cd7908469,,19418,51-5112.00
o_jobTaskRatings/f8b74b7f-2476-4a78-bbe9-4531d4e41e7d,,19428,51-5112.00
o_jobTaskRatings/6a5a4989-a1ea-4fdb-9e1e-e1d3e5d26b6e,,19424,51-5112.00
o_jobTaskRatings/14375303-30a2-422b-b700-33a2ef179396,,19426,51-5112.00
o_jobTaskRatings/86c69733-189d-4447-8798-8d1c4ff9c424,,19429,51-5112.00
o_jobTaskRatings/424f6e1c-a48a-4dd4-980a-aab9c2f72918,,19419,51-5112.00
o_jobTaskRatings/8bd3c902-cba6-46f5-b9d7-b6525f7287ef,,19427,51-5112.00
o_jobTaskRatings/fc435c4c-b9e5-454f-8fbd-41a66f8fb3d3,,19420,51-5112.00
o_jobTaskRatings/c493cfe7-d891-402a-b509-31b15d36b539,,19417,51-5112.00
o_jobTaskRatings/56216bb5-970f-4ef8-b906-591dbbb866d5,,19435,51-5112.00
o_jobTaskRatings/bd2bf753-7d52-4660-9666-98ccb82ba531,,19416,51-5112.00
o_jobTaskRatings/8053c5d5-9a66-4f14-8f63-675f08951a96,,19425,51-5112.00
o_jobTaskRatings/29daa3d8-6db0-41cd-ae69-6050ebde891c,,19434,51-5112.00
o_jobTaskRatings/815eaeb1-3fde-4750-b731-c40964e2e066,,19422,51-5112.00
o_jobTaskRatings/0c4cce86-ec2a-4ef2-800e-cf74c640bd0d,,19433,51-5112.00
o_jobTaskRatings/a4b840aa-7885-4139-ad6d-60120642ce70,,19436,51-5112.00
o_jobTaskRatings/30b3ccf1-cc78-48b4-84bb-5276579d6b3f,,19437,51-5112.00
o_jobTaskRatings/00f992ea-f0f2-4484-bff4-2e5b735a415d,,19438,51-5112.00
o_jobTaskRatings/17317b27-c042-4494-82cd-13a22111b509,,19432,51-5112.00
o_jobTaskRatings/90f44f09-eb47-4c95-b4d1-6f19f565bd9d,,19460,51-5113.00
o_jobTaskRatings/2eaec04f-84ac-4758-95e9-cd20f9d62c9f,,19453,51-5113.00
o_jobTaskRatings/d39b992f-7cb1-4e78-bafb-87e47324c865,,19461,51-5113.00
o_jobTaskRatings/684eaa33-6827-4b9d-8825-6b0d4b0e47c3,,19459,51-5113.00
o_jobTaskRatings/ee19efca-4627-40aa-81f9-5b6ffc1618b9,,19458,51-5113.00
o_jobTaskRatings/88359d8e-91f4-4e88-ae28-ccb541db7e38,,19450,51-5113.00
o_jobTaskRatings/043c37a4-746c-4990-a291-06d54925d132,,19448,51-5113.00
o_jobTaskRatings/7800d254-5465-473f-8666-9e89a9c3b3de,,19462,51-5113.00
o_jobTaskRatings/a884d13b-124c-4b86-be62-814a0c7d29f5,,19455,51-5113.00
o_jobTaskRatings/e277057d-8337-44c9-864c-dc3e878344d1,,19457,51-5113.00
o_jobTaskRatings/ac26e69c-bcb7-4148-b426-de670abdcfbc,,19463,51-5113.00
o_jobTaskRatings/7c5efefe-7329-4c5a-89d6-e01f43e6e0d7,,19456,51-5113.00
o_jobTaskRatings/e8324e08-7def-4b72-9e9f-c1e91e080496,,19464,51-5113.00
o_jobTaskRatings/b2d90997-4873-4622-af7d-530a06c99aa9,,19447,51-5113.00
o_jobTaskRatings/95c5c039-6ddd-43ed-ad11-7252e200f10e,,19443,51-5113.00
