_id,Element ID,DWA ID,DWA Title
o_dwa/c5ede137-a47b-4330-bee7-93c7298f22b3,4.A.4.b.4,4.A.4.b.4.I09.D03,Direct fundraising or financing activities.
o_dwa/8910a87e-8eb5-4e08-9bc0-f79886354cfe,4.A.4.b.4,4.A.4.b.4.I09.D04,Prepare operational budgets.
o_dwa/be22c752-16bf-4875-bc4f-5a9c8f8e917e,4.A.4.b.4,4.A.4.b.4.I09.D05,Manage organizational or project budgets.
o_dwa/df0894ba-643a-4945-8bc0-7d1964907efa,4.A.4.b.4,4.A.4.b.4.I09.D06,Manage financial activities of the organization.
o_dwa/5df58308-890c-4f3f-9144-7cef7e079a99,4.A.4.b.4,4.A.4.b.4.I09.D07,Manage budgets for appropriate resource allocation.
o_dwa/f09b8d4c-16e3-4a36-8029-9236f5649233,4.A.4.b.4,4.A.4.b.4.I09.D08,Manage organizational or program finances.
o_dwa/1b1ad8ad-876a-4049-8684-8b3a74223390,4.A.4.b.4,4.A.4.b.4.I09.D09,Prepare operational budgets for green energy or other green operations.
o_dwa/83d1c80b-e747-432b-b98d-8061bcdaf7a6,4.A.4.b.4,4.A.4.b.4.I09.D10,Prepare project budgets.
o_dwa/e269d377-f16b-4d35-a4b0-10f7dfc11642,4.A.4.b.4,4.A.4.b.4.I10.D01,Direct natural resources extraction projects.
o_dwa/3879e068-4d19-4c7f-9ca7-0519959ae45c,4.A.4.b.4,4.A.4.b.4.I10.D02,Direct construction or extraction personnel.
o_dwa/33283244-a6aa-4e31-ab63-9c65d6c87eeb,4.A.4.b.4,4.A.4.b.4.I10.D03,Direct construction activities.
o_dwa/568c1e5e-88e5-478a-b8ec-c361c36a55f4,4.A.4.b.4,4.A.4.b.4.I10.D04,Direct installation activities.
o_dwa/fd1b3dd6-583c-40cc-a940-db5b4ec92809,4.A.4.b.4,4.A.4.b.4.I10.D05,Coordinate construction project activities.
o_dwa/b4d42764-881d-4b4a-919a-87517bb7c473,4.A.4.b.4,4.A.4.b.4.I10.D06,Coordinate construction or installation activities.
o_dwa/10b57719-501a-4796-b921-57ae8cf55b4d,4.A.4.b.4,4.A.4.b.4.I10.D07,Manage construction activities.
o_dwa/46baba9d-40fe-4aaa-b154-3bc692abcfb6,4.A.4.b.4,4.A.4.b.4.I11.D01,Organize recreational activities or events.
o_dwa/481bb8af-0d76-4f79-85ca-b8d527d50cc9,4.A.4.b.4,4.A.4.b.4.I11.D02,Coordinate student extracurricular activities.
o_dwa/ce02e27f-7307-4adc-a3f4-f2521e3e7858,4.A.4.b.4,4.A.4.b.4.I11.D03,Coordinate special events or programs.
o_dwa/581d6187-db15-4efb-8f2b-1496a63795d7,4.A.4.b.4,4.A.4.b.4.I11.D04,Host events.
o_dwa/d432e48a-edce-492f-8e3e-713dc0865441,4.A.4.b.4,4.A.4.b.4.I11.D05,Organize special events.
o_dwa/b414da42-9948-47bb-94c4-39f8559d31e1,4.A.4.b.4,4.A.4.b.4.I11.D06,Manage outreach activities.
o_dwa/2d77f419-3567-4580-a5b4-52a5c8081e76,4.A.4.b.4,4.A.4.b.4.I12.D01,Direct operational or production activities.
o_dwa/eeef0832-e14d-4cef-93c7-1f0e5919a90d,4.A.4.b.4,4.A.4.b.4.I12.D02,Direct environmental development activities.
o_dwa/74141fe6-0eb9-4593-8e61-8f10d990999b,4.A.4.b.4,4.A.4.b.4.I12.D03,"Direct sales, marketing, or customer service activities."
o_dwa/f61e2c1a-b52d-42c1-8bdf-04a771e9202d,4.A.4.b.4,4.A.4.b.4.I12.D04,Direct equipment maintenance or repair activities.
o_dwa/cc148fc0-72f9-4503-b2b4-41ee1d5152b4,4.A.4.b.4,4.A.4.b.4.I12.D05,Coordinate sales campaigns.
o_dwa/0fdb6479-7493-4d50-b29a-d85d6cbe1a20,4.A.4.b.4,4.A.4.b.4.I12.D06,Direct funeral or mortuary activities.
o_dwa/d70d4200-1352-49e1-b50b-15dc399f37af,4.A.4.b.4,4.A.4.b.4.I12.D07,Manage environmental sustainability projects.
o_dwa/5e262e71-d20e-477e-a606-1f6290c74c64,4.A.4.b.4,4.A.4.b.4.I12.D08,Oversee business processes.
o_dwa/8c8f499a-8c44-4a20-a396-89a4402699fd,4.A.4.b.4,4.A.4.b.4.I12.D09,Coordinate logistics or other business operations.
o_dwa/fd3674d2-e012-4643-960b-fbf200490823,4.A.4.b.4,4.A.4.b.4.I12.D10,Direct green energy production operations.
o_dwa/e98e6e50-5735-40b3-88ac-7c7a8fac731f,4.A.4.b.4,4.A.4.b.4.I12.D11,Manage guest services.
o_dwa/31908577-621d-4c6c-adbe-4f869a57355e,4.A.4.b.4,4.A.4.b.4.I12.D12,"Manage operations, research, or logistics projects."
o_dwa/35c05e5b-a5fb-4397-bbb7-58ee05c61d9f,4.A.4.b.4,4.A.4.b.4.I12.D13,Coordinate activities of food service staff.
o_dwa/c5be1d46-e61c-4bba-b8a7-429c123f0ff3,4.A.4.b.4,4.A.4.b.4.I12.D14,Direct operations of correctional facilities.
o_dwa/74c43bf3-f480-4ccd-91b9-e898aaabd4cd,4.A.4.b.4,4.A.4.b.4.I12.D15,Coordinate timing of food production activities.
o_dwa/629f26cd-88f0-4e56-913d-e924922868bc,4.A.4.b.4,4.A.4.b.4.I12.D16,Coordinate shipping activities with external parties.
o_dwa/bf108cf3-1dbd-49e1-a589-d7b3e6e22060,4.A.4.b.4,4.A.4.b.4.I12.D17,Direct administrative or support services.
o_dwa/451c421e-b31e-4328-840f-4a87811f8629,4.A.4.b.4,4.A.4.b.4.I12.D18,Manage operations of artistic or entertainment departments or organizations.
o_dwa/54a73181-4511-443d-8939-42d899585819,4.A.4.b.4,4.A.4.b.4.I12.D19,Coordinate activities of production personnel.
o_dwa/bb5a3d74-1092-4370-9093-49ba4adeddf0,4.A.4.b.4,4.A.4.b.4.I12.D20,Coordinate logistics for productions or events.
o_dwa/bbb01486-4579-42c5-b8ca-74e152b3e09f,4.A.4.b.4,4.A.4.b.4.I12.D21,Direct maintenance or repair activities.
o_dwa/d24a524d-8bfa-4fed-8dbd-6f37438a98b3,4.A.4.b.4,4.A.4.b.4.I12.D22,Manage food service operations or parts of operations.
o_dwa/8d54c133-0067-47b7-98da-59e0ac9cc742,4.A.4.b.4,4.A.4.b.4.I12.D23,Direct healthcare delivery programs.
o_dwa/e9e5f01f-807b-4e07-b510-0b0a3cba8ac6,4.A.4.b.4,4.A.4.b.4.I12.D24,Direct industrial production activities.
o_dwa/5b69e504-859e-4025-a085-df6ca710d8b8,4.A.4.b.4,4.A.4.b.4.I12.D25,Direct maintenance and repair activities in green energy production facilities.
o_dwa/d6102174-4301-4e5f-9bfb-f63c27569af2,4.A.4.b.4,4.A.4.b.4.I12.D26,Direct energy production or management activities.
o_dwa/d8a67d38-5bf3-428f-82d6-1eb4f15e45f8,4.A.4.b.4,4.A.4.b.4.I12.D27,Direct facility maintenance or repair activities.
o_dwa/a9b35ca3-aaf4-419f-988b-294a5e1ccb59,4.A.4.b.4,4.A.4.b.4.I12.D28,Manage clerical or administrative activities.
o_dwa/dc5f8ed0-bf39-4fb2-9681-fa518b153509,4.A.4.b.4,4.A.4.b.4.I12.D29,Arrange delivery of goods or services.
o_dwa/ff7c4b57-5140-42c1-a98e-34ac9aa56aa7,4.A.4.b.4,4.A.4.b.4.I12.D30,Direct passenger or freight transport activities.
o_dwa/a998e7ab-f9b2-45db-b616-21e7ea6f241a,4.A.4.b.4,4.A.4.b.4.I12.D31,Direct material handling or moving activities.
o_dwa/1826442d-f3bf-4d05-9fa3-bd7c13df7aad,4.A.4.b.4,4.A.4.b.4.I12.D32,Coordinate project activities with other personnel or departments.
o_dwa/fa69fcf3-43cc-415e-8994-da5ab52b000a,4.A.4.b.4,4.A.4.b.4.I12.D33,Direct department activities.
o_dwa/95842676-167a-4618-b070-916841c1a3c6,4.A.4.b.4,4.A.4.b.4.I12.D34,Coordinate reporting or editing activities.
o_dwa/c91f9f0c-ce3d-45ec-870d-bad968ac286e,4.A.4.b.4,4.A.4.b.4.I12.D35,Manage preparation of special meals or diets.
o_dwa/84f6efcf-dde3-4c3f-9a7e-18e1d630b441,4.A.4.b.4,4.A.4.b.4.I12.D36,Coordinate resource procurement activities.
o_dwa/c2b7f5c8-1f94-4179-a164-530d8e601574,4.A.4.b.4,4.A.4.b.4.I12.D37,Coordinate operational activities.
o_dwa/00fc34ca-cf7c-4a3e-923f-fc03b83d3740,4.A.4.b.4,4.A.4.b.4.I12.D38,Manage healthcare operations.
o_dwa/52c89837-19a4-4035-8051-7afa5f48bde2,4.A.4.b.4,4.A.4.b.4.I12.D39,"Direct organizational operations, projects, or services."
o_dwa/c2d90585-e13c-4cca-8880-6d9e905a82cf,4.A.4.b.4,4.A.4.b.4.I13.D01,Plan employee work schedules.
o_dwa/6d0db770-bc4e-4708-b945-7e170a786cef,4.A.4.b.4,4.A.4.b.4.I13.D02,Prepare staff schedules or work assignments.
o_dwa/f3a5d592-be0b-4140-98fc-9844425c7e73,4.A.4.b.4,4.A.4.b.4.I13.D03,Prepare activity or work schedules.
o_dwa/2c37ca7a-1c4a-4e8f-8f0f-3f560452407e,4.A.4.b.4,4.A.4.b.4.I13.D04,Prepare employee work schedules.
o_dwa/0aec98c4-5435-4655-ab80-10d82bf39db2,4.A.4.b.4,4.A.4.b.4.I13.D05,Assign class work to students.
o_dwa/b0f43fad-56ab-40c2-83be-e9acf53099a7,4.A.4.b.4,4.A.4.b.4.I13.D06,Assign duties or work schedules to employees.
o_dwa/5480b00f-6e1e-4eed-96b3-acc47f47ecee,4.A.4.b.4,4.A.4.b.4.I14.D01,Coordinate regulatory documentation activities.
o_dwa/696892d7-1900-4e00-ac4c-7f559f073668,4.A.4.b.4,4.A.4.b.4.I14.D02,Coordinate safety or regulatory compliance activities.
o_dwa/84fadc52-3377-4221-8c75-712130f9301f,4.A.4.b.4,4.A.4.b.4.I14.D03,Manage documentation to ensure organization or accuracy.
o_dwa/a0513560-b1bd-4361-91a7-ff86f740079e,4.A.4.b.4,4.A.4.b.4.I15.D01,Direct emergency management activities.
o_dwa/a59d108b-0a71-4d17-9899-edfa8b518bd1,4.A.4.b.4,4.A.4.b.4.I15.D02,Manage organizational security activities.
o_dwa/3d998201-a898-4899-89ab-d9d40e894a36,4.A.4.b.4,4.A.4.b.4.I15.D03,Direct fire fighting or prevention activities.
o_dwa/298beec4-2f00-4e8b-882b-210419965a31,4.A.4.b.4,4.A.4.b.4.I15.D04,Coordinate enforcement of laws or regulations.
o_dwa/b111d201-9ddd-4a13-a0af-3a5faf8c9968,4.A.4.b.4,4.A.4.b.4.I15.D05,Direct security operations.
o_dwa/5fd97c6c-a48b-4662-88b2-bde3a0e8755e,4.A.4.b.4,4.A.4.b.4.I16.D01,Direct criminal investigations.
o_dwa/7322d49e-0e33-4312-9784-acdc7cc0c41f,4.A.4.b.4,4.A.4.b.4.I16.D02,Direct law enforcement activities.
o_dwa/67a1b15a-ddec-40c2-9bda-989993430cf6,4.A.4.b.4,4.A.4.b.4.I16.D03,Coordinate legal schedules or activities.
o_dwa/8549b997-6de7-4887-abf5-1417e515c13d,4.A.4.b.4,4.A.4.b.4.I16.D04,Direct courtroom activities or procedures.
o_dwa/8f5fa96a-68fc-4b75-a590-b875a85ca488,4.A.4.b.5,4.A.4.b.5.I01.D01,Coach others.
o_dwa/e483d3c5-5f3a-434f-a4b0-9f7dd67662b6,4.A.4.b.5,4.A.4.b.5.I02.D01,Encourage patients during therapeutic activities.
o_dwa/ae07b4a7-410b-4c95-a8e9-2cd6768527dd,4.A.4.b.5,4.A.4.b.5.I02.D02,Visit individuals in their homes to provide support or information.
o_dwa/ff43bd36-33ee-4875-bf05-f07542f00c2d,4.A.4.b.5,4.A.4.b.5.I02.D03,Encourage students.
o_dwa/9e1b1cec-ce66-4a66-b83c-b85b4487cc83,4.A.4.b.5,4.A.4.b.5.I02.D04,Interact with patients to build rapport or provide emotional support.
o_dwa/33a5f28d-470a-4a61-950d-7d37c9e27996,4.A.4.b.5,4.A.4.b.5.I02.D05,Support the professional development of others.
o_dwa/44b616dc-7f94-4ac4-9369-f33341a5c256,4.A.4.b.5,4.A.4.b.5.I02.D06,Encourage patients or clients to develop life skills.
o_dwa/3dba14d3-d4f4-49e1-8385-5805ed68efb9,4.A.4.b.6,4.A.4.b.6.I01.D01,"Provide health and wellness advice to patients, program participants, or caregivers."
o_dwa/7f2eabd1-4db1-4d0b-bfbf-7bc1110e2ef4,4.A.4.b.6,4.A.4.b.6.I01.D02,Advise patients on preventive care techniques.
o_dwa/522e7424-efa8-40a4-8289-405951c3f06a,4.A.4.b.6,4.A.4.b.6.I01.D03,Provide medical or cosmetic advice for clients.
o_dwa/7924081e-e13a-457f-8d42-d4743f249aad,4.A.4.b.6,4.A.4.b.6.I01.D04,Advise patients on effects of health conditions or treatments.
o_dwa/07ce25c3-e6ed-43e1-a077-c0005e63d2d6,4.A.4.b.6,4.A.4.b.6.I01.D05,Advise patients on healthcare system processes.
o_dwa/dd229f25-1a27-4e30-805a-8c3742aeb5ce,4.A.4.b.6,4.A.4.b.6.I02.D01,Recommend types of assistive devices.
o_dwa/7edd3d58-66b2-49b9-a176-276bdf7b6c1b,4.A.4.b.6,4.A.4.b.6.I02.D02,Advise customers on technical or procedural issues.
o_dwa/2a3e28e2-911c-4b10-bafe-13fbf4cc23f1,4.A.4.b.6,4.A.4.b.6.I02.D03,Advise customers on the use of products or services.
o_dwa/7d3506f7-7b70-4236-bc69-b9e15bcce6e1,4.A.4.b.6,4.A.4.b.6.I02.D04,Recommend products or services to customers.
o_dwa/b3289d15-6d0a-48f4-a4b9-322c82f8bd7b,4.A.4.b.6,4.A.4.b.6.I03.D01,Advise others about environmental management or conservation.
o_dwa/b6492acb-8ae2-4f6a-884a-61c22a352ac8,4.A.4.b.6,4.A.4.b.6.I03.D02,Advise others regarding green practices or environmental concerns.
o_dwa/ec5753d8-7dc4-44fa-bfa5-00459d7d89b3,4.A.4.b.6,4.A.4.b.6.I03.D03,Advise others on green energy or related technologies.
o_dwa/4cd7f74a-0c70-40f5-af3c-ee068093b51c,4.A.4.b.6,4.A.4.b.6.I03.D04,Advise others about land management or conservation.
o_dwa/cfaf6077-1610-433e-9c1d-24e564c81267,4.A.4.b.6,4.A.4.b.6.I04.D01,Provide technical guidance to other personnel.
o_dwa/1d7e4824-2490-4902-88b7-57a4180e5c22,4.A.4.b.6,4.A.4.b.6.I04.D02,Provide technical support for software maintenance or use.
o_dwa/6f5bf904-b4c3-4932-8d82-12176b5ecf21,4.A.4.b.6,4.A.4.b.6.I04.D03,Provide recommendations to others about computer hardware.
o_dwa/64db1f12-728c-42a8-8994-cfbb5a5eea81,4.A.4.b.6,4.A.4.b.6.I04.D04,Advise others on the development or use of new technologies.
o_dwa/7c4438a0-414c-4a84-98a2-3b0139d2f208,4.A.4.b.6,4.A.4.b.6.I04.D05,Provide technical support for computer network issues.
o_dwa/cb2d01a4-f049-4e43-b1b9-e27ee6ee2071,4.A.4.b.6,4.A.4.b.6.I04.D06,Recommend changes to improve computer or information systems.
o_dwa/5b629fb5-b077-451f-afbc-91111368d72b,4.A.4.b.6,4.A.4.b.6.I05.D01,"Advise others on farming or forestry operations, regulations, or equipment."
o_dwa/a0e8afa0-0d6a-491f-8609-e4e30be55db2,4.A.4.b.6,4.A.4.b.6.I05.D02,Advise others on logistics topics.
o_dwa/623aa633-1716-4998-8703-6ff43e1bc6c3,4.A.4.b.6,4.A.4.b.6.I05.D03,Recommend personnel decisions or human resources activities.
o_dwa/4ec62008-6baf-44cd-87ad-4e8f56829e8f,4.A.4.b.6,4.A.4.b.6.I05.D04,Recommend packing or shipping methods.
o_dwa/4ed17ce4-d025-4f1c-a810-f02a0be442a6,4.A.4.b.6,4.A.4.b.6.I05.D05,Advise others on analytical techniques.
o_dwa/12ac0a02-7685-4549-8f08-75d525d43fc7,4.A.4.b.6,4.A.4.b.6.I05.D06,"Advise others on issues related to repairs, installation, or equipment design."
o_dwa/cf6df280-0673-47e2-998a-7b75fca5599b,4.A.4.b.6,4.A.4.b.6.I05.D07,Recommend organizational process or policy changes.
o_dwa/c2a41049-721e-4d68-9ce2-39f9a12899d2,4.A.4.b.6,4.A.4.b.6.I05.D08,Advise others on human resources topics.
o_dwa/dcabba4a-1450-4dfb-9e58-f0d30ffd5885,4.A.4.b.6,4.A.4.b.6.I05.D09,"Recommend technical design or process changes to improve efficiency, quality, or performance."
o_dwa/4f1bf815-e8ee-4754-9984-219881cd3985,4.A.4.b.6,4.A.4.b.6.I05.D10,Advise others on business or operational matters.
o_dwa/076a53ce-66a4-40f0-8723-f41fe0a406b1,4.A.4.b.6,4.A.4.b.6.I05.D11,Advise others on ways to improve processes or products.
o_dwa/794a89ab-e536-44af-80c1-358e3d295103,4.A.4.b.6,4.A.4.b.6.I05.D12,Recommend changes or corrective procedures.
o_dwa/160fb1f2-75a0-4efe-8443-1feecc46ce98,4.A.4.b.6,4.A.4.b.6.I06.D01,Advise medical personnel regarding healthcare issues.
o_dwa/d6f62712-b30a-4e43-932a-2beb0afdb993,4.A.4.b.6,4.A.4.b.6.I06.D02,Advise communities or institutions regarding health or safety issues.
o_dwa/97b341f7-d6e9-4c3b-8a35-2779640d8c5a,4.A.4.b.6,4.A.4.b.6.I06.D03,Advise clients or community groups on health issues.
o_dwa/35c99d75-1b82-4f6b-9565-b9c98af121ee,4.A.4.b.6,4.A.4.b.6.I06.D04,"Advise athletes, coaches, or trainers on exercise regimens, nutrition, or equipment use."
o_dwa/d579bfb6-238f-4f8b-b76b-9d693e00de88,4.A.4.b.6,4.A.4.b.6.I06.D05,Advise others on healthcare matters.
o_dwa/b96da580-9183-40b5-a69b-6a1efb95590f,4.A.4.b.6,4.A.4.b.6.I07.D01,Advise others on social or educational issues.
o_dwa/1be48e38-1fce-4890-81f4-c05b75d37f2e,4.A.4.b.6,4.A.4.b.6.I07.D02,Advise students on academic or career matters.
o_dwa/5a2bf5ab-6559-4915-a3c4-28c5777a2160,4.A.4.b.6,4.A.4.b.6.I07.D03,Discuss child development and behavior with parents or guardians.
o_dwa/a14460a6-260c-4b5f-b981-58e00d78bef1,4.A.4.b.6,4.A.4.b.6.I07.D04,Counsel clients regarding educational or vocational issues.
o_dwa/69eca30c-c898-4484-91e9-3cad0393cdab,4.A.4.b.6,4.A.4.b.6.I07.D05,"Advise educators on curricula, instructional methods, or policies."
o_dwa/bda55c08-d03a-4340-9eec-06348dcdff4a,4.A.4.b.6,4.A.4.b.6.I07.D06,Advise others on career or personal development.
o_dwa/bc209795-f80c-47b5-8bc3-3d79e6b26691,4.A.4.b.6,4.A.4.b.6.I07.D07,Advise others on educational matters.
o_dwa/74cf01b0-04cd-4509-9aab-5695f10a1466,4.A.4.b.6,4.A.4.b.6.I07.D08,Discuss student progress with parents or guardians.
o_dwa/9f4678c8-07b1-4ca4-b2ad-ba344b824ddc,4.A.4.b.6,4.A.4.b.6.I08.D01,Provide legal advice to clients.
o_dwa/2281939e-d5d6-4c98-8395-5240debb4c17,4.A.4.b.6,4.A.4.b.6.I08.D02,Advise others on matters of public policy.
o_dwa/fc0311e7-be4e-46bd-b6a3-68783e24ddff,4.A.4.b.6,4.A.4.b.6.I08.D03,Recommend legal actions.
o_dwa/252f52b5-d93d-44d7-9722-5086a4da9226,4.A.4.b.6,4.A.4.b.6.I08.D04,Advise others on legal or regulatory compliance matters.
o_dwa/ee7427aa-359a-4b3a-ab15-baa1cc1a9f26,4.A.4.b.6,4.A.4.b.6.I09.D01,Advise others on management of emergencies or hazardous situations or materials.
o_dwa/4d86ba70-79b4-4af0-b3dc-e128cc2d834e,4.A.4.b.6,4.A.4.b.6.I09.D02,Recommend improvements to increase safety or reduce risks.
o_dwa/fe9a2225-e91f-4f6a-b494-a14814587768,4.A.4.b.6,4.A.4.b.6.I09.D03,Advise others on health and safety issues.
o_dwa/113d6f48-d176-498f-a73d-9fff85a6c1ee,4.A.4.b.6,4.A.4.b.6.I10.D01,Intervene in crisis situations to assist clients.
o_dwa/7e0214b4-f34a-4566-9624-9817a44d2f38,4.A.4.b.6,4.A.4.b.6.I10.D02,Counsel clients or patients with substance abuse issues.
o_dwa/df50585a-cc3f-4710-ab84-5d578d4917c3,4.A.4.b.6,4.A.4.b.6.I10.D03,"Provide counsel, comfort, or encouragement to individuals or families."
o_dwa/2024f392-caa1-406f-b038-c8fc91a9b7d1,4.A.4.b.6,4.A.4.b.6.I10.D04,Counsel clients regarding interpersonal issues.
o_dwa/aadbaa20-6d4b-4679-a940-b4c38d24be87,4.A.4.b.6,4.A.4.b.6.I10.D05,Counsel family members of clients or patients.
o_dwa/869c9794-63ce-4b07-8a15-bf42603a6071,4.A.4.b.6,4.A.4.b.6.I10.D06,Counsel clients on mental health or personal achievement.
o_dwa/6bd14723-c76f-4b4e-92c1-1fdc7208f69e,4.A.4.b.6,4.A.4.b.6.I10.D07,Counsel clients or patients regarding personal issues.
o_dwa/95694278-e6c5-44bc-8ee1-5dcd24d668f6,4.A.4.b.6,4.A.4.b.6.I11.D01,Advise real estate clients.
o_dwa/d0d67ace-44d4-4ddc-9de5-46a41d5d2e3f,4.A.4.b.6,4.A.4.b.6.I11.D02,Recommend investments to clients.
o_dwa/b320a913-d006-451c-9c4a-d82d63406f7b,4.A.4.b.6,4.A.4.b.6.I11.D03,Advise others on financial matters.
o_dwa/5c3b6a9c-3da9-4d79-9005-f86b1b0c4f3a,4.A.4.c.1,4.A.4.c.1.I01.D01,Classify materials according to standard systems.
o_dwa/00dd6a27-d5d6-42da-a422-f16228744035,4.A.4.c.1,4.A.4.c.1.I01.D02,File documents or records.
o_dwa/59a50bce-dcbf-4031-b6ca-a049637e6005,4.A.4.c.1,4.A.4.c.1.I01.D03,Process healthcare paperwork.
o_dwa/32ee211b-8d2c-49d4-9cc9-7feda977c220,4.A.4.c.1,4.A.4.c.1.I01.D04,Prepare business correspondence.
o_dwa/5d596fb3-0296-4416-9d6b-29a5933b0928,4.A.4.c.1,4.A.4.c.1.I01.D05,Perform student enrollment or registration activities.
o_dwa/4f4b81ce-1ebf-4aac-90fc-f8f25da5c029,4.A.4.c.1,4.A.4.c.1.I01.D06,Perform clerical work in medical settings.
o_dwa/55e8a78b-d9e0-4fb6-aa6d-c6b35d63aab1,4.A.4.c.1,4.A.4.c.1.I01.D07,Type documents.
o_dwa/f7845b0a-f8f0-4b81-9074-cf96ac1b89b1,4.A.4.c.1,4.A.4.c.1.I01.D08,Process library materials.
o_dwa/5e820ca6-3e94-4908-9b6b-8002e6f13296,4.A.4.c.1,4.A.4.c.1.I01.D09,Prepare administrative documents.
o_dwa/2f1bfa2e-2409-47d2-83e2-06bee98b8a9f,4.A.4.c.1,4.A.4.c.1.I01.D10,Perform administrative or clerical tasks.
o_dwa/2493ad36-1b15-46d5-a513-154748adfec8,4.A.4.c.1,4.A.4.c.1.I02.D01,Administer oaths to court participants.
o_dwa/6dad1828-4c35-4c46-805d-f8e56cacd549,4.A.4.c.1,4.A.4.c.1.I02.D02,Serve court ordered documents.
o_dwa/dbdd6b8a-36c7-4a65-9c73-b72babac3f07,4.A.4.c.1,4.A.4.c.1.I03.D01,Operate cash registers.
o_dwa/d93e927c-c517-401f-b0cb-abd1791cf1b3,4.A.4.c.1,4.A.4.c.1.I03.D02,Submit financial applications.
o_dwa/bb5bba4c-79db-4926-b62c-f146d2b23bc5,4.A.4.c.1,4.A.4.c.1.I03.D03,Process medical billing information.
o_dwa/4ea96a75-6b5d-4f2a-ba81-d56effdbbfad,4.A.4.c.1,4.A.4.c.1.I03.D04,Execute sales or other financial transactions.
o_dwa/9585f110-2bc2-411e-b9de-6fe6a0b70def,4.A.4.c.1,4.A.4.c.1.I03.D05,"Issue money, credit, or vouchers."
o_dwa/5489a045-4f49-4cba-8bee-8ae368b90c15,4.A.4.c.1,4.A.4.c.1.I03.D06,Process customer bills or payments.
o_dwa/c47d7812-7041-466a-a9fa-9b27e7ae747e,4.A.4.c.1,4.A.4.c.1.I03.D07,"Pay charges, fees, or taxes."
o_dwa/a80f8fe4-847c-42f8-8404-0c41259e7e31,4.A.4.c.1,4.A.4.c.1.I03.D08,Arrange insurance coverage.
o_dwa/18e7020a-db4b-4f94-aacb-4064c693c7ea,4.A.4.c.1,4.A.4.c.1.I03.D09,Take customer orders.
o_dwa/a9d251aa-dae7-4b36-8851-fd7f7422f1c2,4.A.4.c.1,4.A.4.c.1.I03.D10,Take product orders from customers.
o_dwa/7e5754ae-e4e2-42cf-9318-50d27332cfa7,4.A.4.c.1,4.A.4.c.1.I03.D11,Process sales or other transactions.
o_dwa/026e59e1-fb22-4b6a-a24f-9e9e980d90a8,4.A.4.c.1,4.A.4.c.1.I03.D12,Disburse funds from clients accounts to creditors.
o_dwa/07958d2f-30d3-46a1-8346-a86b4cb0bba8,4.A.4.c.1,4.A.4.c.1.I03.D13,Conduct gaming transactions.
o_dwa/e8365a98-dca4-429b-93b4-a37a25c0b3e8,4.A.4.c.1,4.A.4.c.1.I04.D01,Issue permits or other legal documents.
o_dwa/18977f39-8917-422e-b8b4-5453c769d027,4.A.4.c.1,4.A.4.c.1.I04.D02,Issue documentation or identification to customers or employees.
o_dwa/c03ee1d6-69eb-4d5f-9db9-92785cf9865d,4.A.4.c.1,4.A.4.c.1.I04.D03,Issue warnings or citations.
o_dwa/1e0bb192-44f4-478c-b496-af1166bf47d9,4.A.4.c.1,4.A.4.c.1.I04.D04,Issue certificates or licenses.
o_dwa/0d75abfd-282d-4e2c-9b49-6daf1e42dffa,4.A.4.c.1,4.A.4.c.1.I05.D01,Receive shipments.
o_dwa/8e92e131-3528-4f15-b2a4-aefcc82c0762,4.A.4.c.1,4.A.4.c.1.I05.D02,Prepare outgoing mail.
o_dwa/50156865-3990-4cc0-a2ac-33c6c56d3cde,4.A.4.c.1,4.A.4.c.1.I05.D03,"Send information, materials or documentation."
o_dwa/bb846113-6944-42b4-bdd2-e255369f48d1,4.A.4.c.1,4.A.4.c.1.I05.D04,Route mail to correct destinations.
o_dwa/c5d7f680-5b7a-4aa9-9fd5-05c2002109a0,4.A.4.c.1,4.A.4.c.1.I06.D01,Process forensic or legal evidence in accordance with procedures.
o_dwa/b381ec96-9242-4125-b18b-ca57e6fb3c5c,4.A.4.c.2,4.A.4.c.2.I01.D01,Audition or interview potential performers or staff members.
o_dwa/c65885f7-cd31-4361-84b4-a0376ff83d4f,4.A.4.c.2,4.A.4.c.2.I01.D02,Conduct eligibility or selection interviews.
o_dwa/04a3d3b6-d780-4a46-938c-58d609be5f4e,4.A.4.c.2,4.A.4.c.2.I01.D03,Hire personnel.
o_dwa/a70b4039-ff7d-44c8-92b5-619e459d8721,4.A.4.c.2,4.A.4.c.2.I01.D04,Participate in staffing decisions.
o_dwa/6f5f5248-3e10-40db-a79c-436ab7861bda,4.A.4.c.2,4.A.4.c.2.I01.D05,Recruit personnel.
o_dwa/938aac17-aeca-4928-b95e-4a007ed7ee92,4.A.4.c.2,4.A.4.c.2.I01.D06,"Select staff, team members, or performers."
o_dwa/18d23ccc-cd38-4c31-8222-f4fd3cf7e937,4.A.4.c.2,4.A.4.c.2.I01.D07,"Hire farming, fishing or forestry workers."
o_dwa/9dfd54b8-ba70-4dc7-b3c3-f0897bfdbcfe,4.A.4.c.2,4.A.4.c.2.I01.D08,Administer personnel recruitment or hiring activities.
o_dwa/c398de71-736f-4001-938a-c0a9607a85ae,4.A.4.c.2,4.A.4.c.2.I02.D01,Perform human resources activities.
o_dwa/8c1c21d2-2ec9-4966-8c5c-91fb06f54980,4.A.4.c.2,4.A.4.c.2.I02.D02,Administer compensation or benefits programs.
