_id,Commodity Code,Commodity Title
o_tools/3e2d5c9e-1a94-45d1-b798-7e8ab1a6023b,27111727,Chuck keys
o_tools/0e411088-8bf1-4947-85cf-c64a7db6068d,23242107,Insert carbide
o_tools/1250dee0-9781-4056-a148-c43508a658be,27112803,End mills
o_tools/e13f89bf-91a8-4f5d-9cbf-cc853aa6f893,27111815,Combination square
o_tools/8d83b008-e39c-41c7-948c-8ac761fb4599,23242119,Lathe bit
o_tools/080237e3-594f-4682-a269-551a08b2c642,23291804,Threading insert
o_tools/a7272744-4561-4fa8-a063-9423fb8ad7b5,27112154,Milling vise
o_tools/43e1b2c8-ed7f-4ec2-9a0d-63be103a1de6,23242117,Threading machine attachment
o_tools/e1fc531d-8e00-48a1-87eb-8c0b1d29cb23,27112808,Collets
o_tools/f070a2a1-26ca-4ecf-a97a-5bf4c4b8521b,40101720,Unit cooler
o_tools/1c14c66e-943d-4d40-b60e-62b7b8776734,27111958,Hand lapper
o_tools/c519a2a1-8f70-404a-b7f8-2bead1dfc8f2,23242510,Planer style milling machine
o_tools/72bd23d0-d95f-4bd0-93f4-5abde61d57e7,23153007,Setting jig
o_tools/5a300792-db89-4a5c-8eb6-e077d22f5e3e,23242509,Turret milling machine
o_tools/ccb22be3-d8dd-4344-8327-733de6267f11,23281601,Induction heating machine
o_tools/ece3115a-0afb-4377-af69-aeba52757323,23242503,Column and knee milling machine
o_tools/29bfa192-4bd5-4c89-a051-405f390b3285,23281503,Thermal spray machine
o_tools/e6996df9-c391-417b-812a-4ade71c5396f,27112733,Angle cutter
o_tools/aa578e07-8f2d-429a-aee2-1aa0cd096b4b,23161503,Core drying ovens
o_tools/37eb7ca0-ee5b-41d7-b99f-55e0133f8873,40101843,Electric furnace
o_tools/22a2896b-d524-47e3-ba96-7c3a8c3dd691,20101619,Weigh belt feeder
o_tools/40504e2b-0646-4747-b86e-7abb14191420,23161608,Foundry shovels
o_tools/59306ddf-25ac-4b06-a18e-0eb4e29ab87f,24101727,Vibrating conveyors
o_tools/4b463eef-43dd-4bfb-87d2-c60e41659ae2,27121805,Hydraulic extractor
o_tools/3868a328-12d2-4c45-8174-c163a3423d63,23161517,Die casting machine
o_tools/bf4924d4-661b-416d-854f-3f4d29d9ad4f,46181518,Heat resistant clothing
o_tools/8b0403dd-5e7d-4bdd-b4c5-1a0a08557562,27112723,Power shears
o_tools/56a32b0b-6eef-4470-a79f-a4345dc97acf,27111921,Smooth cut file
o_tools/92aa9f92-325c-4ed7-8457-4519c9f24022,23161506,Foundry crucibles
o_tools/c2890d66-c118-4995-8cd9-f318a58d0b36,23161603,Foundry flasks
o_tools/b7d55a45-7fe6-46bd-af22-675b06297295,23161501,Foundry blowers
o_tools/ab283ac6-5936-4887-b5ae-f4d6dd503c12,31191504,Abrasive cloth
o_tools/ee51c8ca-9b65-430e-ae5c-d5f4df352b94,41114610,Foundry testing apparatus
o_tools/b2111aea-7d2e-4ec9-8feb-db022693b44a,23241407,Cylindrical grinding machine
o_tools/905d4c0f-805f-4ffa-80e6-3d651ffab9ec,31162918,Power clamp
o_tools/c9cf50b8-a98c-448c-b712-d3d71116df63,41111627,Vee block
o_tools/a36e6b45-76c4-4782-b94d-af2e03c3eb1b,23251803,Die casting die
o_tools/feba0f8d-b665-43e8-b02e-fe084d05df95,23153205,Machine tending robot
o_tools/57e0ef5a-ec42-416b-b406-d11979f7fc6b,39122213,Limit switch
o_tools/48157fce-1f50-496d-b596-29cfac383978,24101516,Powered platform truck
o_tools/9d43c88f-db18-49b8-b9b6-7ebd8454dc62,27112125,Round nose pliers
o_tools/098ad80d-ffd2-4fbc-8cde-f3837605a212,23251507,Wing bender
o_tools/21b32b22-cc38-4a06-aeb1-fd3e861b00d1,23101517,Grit blast machines
o_tools/5bc4dd98-62f7-4a16-b2a5-02a76e3b42ab,27112306,Metal stamps
o_tools/978bea90-fd3b-4cdf-9b5c-c64932284b48,31242206,Optical flats
o_tools/45ec1bb2-af1f-40b5-8d60-36e63039bbe8,39121007,Frequency converters
o_tools/1166673e-00b0-4ce6-a79e-4819461dc3a1,23271813,Welding wire
o_tools/942ba02c-fdc3-4185-9520-a2e878a2ffe1,23271415,Cold pressure or contact welding machine
o_tools/581a40fd-bf68-47a1-b294-cd5382d5717b,23271413,Electron beam welding EBW machine
o_tools/949297e8-076c-45ad-8bbd-bd0c95e2c17a,40101846,Salt bath furnace
o_tools/2902dda9-f3b3-45f4-a583-75591c830283,40101847,Carburization and nitrification electric furnace
o_tools/ebf87e21-6d9d-4a1a-9ab6-d2b78d74855b,23281702,Shot peening machine
o_tools/de4a4cb5-412e-471f-b02f-6ce59c53e88a,40101844,High frequency induction vacuum melting furnace
o_tools/c04ecb2f-4d93-4e72-a4a0-91cea472ca9c,44111817,Drafting divider
o_tools/1b889003-a726-47e8-b4ae-f3d11d6de208,41111626,Gauge block
o_tools/f146bc96-206f-41d2-ab3f-43b115f8549b,24101749,Conveyor system
o_tools/5454ef39-d3d5-4c95-bfa5-6833588ba32b,23241614,Solid milling cutter
o_tools/0d93271c-01a0-4592-80e2-7c2d7eb83ba3,45101510,Flexographic printer
o_tools/9c865901-dd89-46aa-87b3-a6b5abefb0d7,45101505,Photogravure printing machines
o_tools/bb307bd6-b364-45e1-9ae2-080c359b5a8e,45101512,Thermal transfer printer for commercial printing applications
o_tools/e2747ed9-f919-4a0f-94b9-e32fdb7138a0,45101704,Printing cutters
o_tools/67bfe0ed-b565-4515-a3f2-518b18a81f73,45101503,Letterpress equipment
o_tools/3a044a48-b30f-4cca-ac62-010d611436e5,45101902,Platemakers
o_tools/fe82587d-17cd-4cb5-b333-539399b6c02e,45101701,Printing assemblers
o_tools/73b6be04-719f-452d-856c-fa251bd5b165,45101604,Offset printing plate processors
o_tools/ed296564-30d4-48de-b4dc-b91c62580b1b,45101514,Pad printer
o_tools/8f14d101-2829-424b-8c3e-497902ef7ebe,45101508,Perforating machines
o_tools/9e111651-9444-4933-8529-e05d6352d40b,45101506,Silk screen printing machines
o_tools/3d635dd5-6c7b-4812-adcc-9c14369fca07,24102106,Industrial shrink wrap equipment
o_tools/83f65096-d30f-4ae5-8332-c75b1bf9fa11,44101707,Stapler units
o_tools/20731f5d-6a48-4eb4-beec-70360d49b51d,44101729,Output stackers
o_tools/60d11a74-39e5-43f6-a324-7ebb7508a22e,45101804,Book stitching machines
o_tools/e25fb027-93ab-487e-ac4e-ec673694b282,45101708,Printing awls
o_tools/bcf835ab-15fe-46ae-b2fb-797e6b7ef399,23153029,Jig block
o_tools/e997b540-6ce6-4fcc-a20a-c72f2aa673f6,45101802,Book cutting machines
o_tools/3a256a56-d648-4d23-a6e0-099006c9d763,45101513,Hot stamp printer
o_tools/0be7e008-068a-4664-91f5-57ea06836208,45101705,Printing trimmers
o_tools/c79e89bd-c585-4347-8d49-ac2785b52e53,45101805,Book jogging machines
o_tools/1561998b-6bda-4bd5-a42e-8986d417682c,45101803,Book punching machines
o_tools/9f43c131-43fe-49e0-b754-eb630274f87c,45101706,Printing punches
o_tools/24fb289e-e26a-42f4-94fa-64710a9b5c8b,45101801,Book creasing machines
o_tools/33130786-9444-4c0f-a8c2-846a568026f1,45101901,Banding machines
o_tools/8e8f956d-99c0-481d-9f49-a5e80af14f09,47111602,Folding machines
o_tools/4b1e1aef-13c8-4042-94e5-29ef73fa0378,41104930,Molecular sieve
o_tools/d01d353f-8b62-4fd9-94c1-4deb1a425f9a,47111506,Centrifugal laundry extractor
o_tools/639aea1e-e8ca-4a8f-883a-97e48974d56f,40101504,Ventilation dampers
o_tools/d1e19d66-a5fd-47d4-91e5-856665b4d929,24111501,Canvas bags
o_tools/55a9385e-36b1-488f-9193-4d2a2d30b23e,47121802,Lint removers
o_tools/77f02241-b2c3-4685-b462-1d7f72588f35,53102507,Clothing hangers
o_tools/e24325db-5743-4482-99e0-9b2050b3a93d,24101750,Overhead track conveyor
o_tools/26edc866-226d-4a5e-96d2-edd509ca50a0,53121803,Garment brushes
o_tools/2880de4c-76db-4c58-893b-ace2f75a381b,47111501,Laundry type combined washing or drying machines
o_tools/8d6d3d43-3f57-40c8-9196-f0a3ee9d23c6,53141608,Bodkin
o_tools/2f88de12-2c80-4623-abd0-afa2adc19ac2,53141630,Pattern cutting mats or boards
o_tools/1c5fec9a-341b-4555-a62f-54c4dc595c3b,53141621,Needle threader
o_tools/67d6cc5d-371c-4e75-b980-1cb1704512ce,53141626,Embroidery hoops
o_tools/4d6244d8-f75d-42c7-beae-b118065f7d06,53141612,Serrated pattern tracing wheel
o_tools/10b935b9-f197-432f-a0e2-7b431d011f5a,23121612,Sewing machine needles
o_tools/3cb0d86c-2b08-4723-8daf-9cdfb53f3b05,23121505,Stitch bonding machines
o_tools/fb2ce406-cba3-47be-9c93-f6003764755d,53141501,Straight pins
o_tools/1eb92413-9790-4a28-8f9f-132fee2977c6,23141701,Leather cutting machines
o_tools/14e819dd-de54-487d-a013-a58d9461d07d,53112006,Shoe heelpiece machine
o_tools/7904cee8-2a9e-4fb3-b047-647f299e408d,23141704,Leatherworking workshop equipment
o_tools/2ecb7414-3899-43ec-8c9f-1149c34a1e3f,23141702,Leather riveting machines
o_tools/89675c63-34ac-4dc6-83cb-307d34791955,23141605,Leather presses
o_tools/335d61ef-07f0-4333-a160-6017d057c530,48111109,Shoe shining machine
o_tools/7d46db6e-085d-4388-accc-670cabfa2b52,23141703,Leather nailing machines
o_tools/fe31a4fb-d522-49f4-bd07-51e8011dc8d4,53112004,Shoe stretcher
o_tools/d6ab297d-3522-48c1-aced-70cbb50e213a,23121508,Finishing machines
o_tools/394dc2f8-bba4-474e-81e5-c37d3b638d79,23121501,Embroidery making machines
o_tools/3e715742-9ec3-42ab-8349-0b016ad1a33d,53141607,Seam gauge
o_tools/0066bd7b-b61b-43db-9d24-f594ce0257c0,53141610,Fabric or tailors chalk holders
o_tools/cb1e17b4-0284-4af7-a505-c3cc90e2098a,53141502,Safety pins
o_tools/ca18ba6c-58ff-4f54-ac0d-6987198d5cc9,53141602,Sewing kits
o_tools/366e6661-7212-4219-baf7-8eca88d55576,23121610,Dyeing machines
o_tools/cc631873-7ced-4b77-a08c-fa07b79e9616,23121607,Bleaching machines
o_tools/664ddb31-1829-46db-be0a-4d6ce42a73a6,23121517,Fine spinning machine
o_tools/05c1957a-aaf5-44ac-970a-257516fc6345,23121509,Spinning machines
o_tools/ffe66b45-ebb2-493b-bce1-ff0f9402a521,23121512,Carding machine
o_tools/48c9256f-6478-4a78-a96f-7791ef8bdf34,23121504,Twisting machines
o_tools/6f2efe05-5c04-43e2-9ca8-b294254b7e70,23121611,Cutting or pinking machines
o_tools/865b0677-049c-40b3-801c-237fdd9d9752,23121507,Weaving machines
o_tools/c076fb4d-bab5-476a-bf35-9edae9bf666f,23121506,Knitting machines
o_tools/e9e901d1-d953-4c25-a67f-27474b277ffc,23121609,Reeling or unreeling machines
o_tools/2a2500bf-9e15-41ae-98fe-192f32d0d9e2,41114705,Textile testing instruments
o_tools/bff8f774-d446-4a81-9968-0500f6ae2376,23151601,Blowers or dryers
o_tools/3c9229db-5867-463b-808f-b305c307145c,23121518,Thread unravelling machine
o_tools/8bf071ca-a155-45d8-9ab7-b53e85174adb,53141631,Pattern notcher
o_tools/2110e007-3d82-4ec6-a530-edfdc8e19072,27111536,Circle cutter
o_tools/f70296d8-6e7c-46f2-8be8-7f082abe70c2,27112140,Circlip pliers
o_tools/3e841ac3-2eeb-45e9-bac8-d725475833c2,23101533,Cold press
o_tools/f23f4254-e213-40cd-ba00-4c2583b42fc7,27112737,Orbital sander
o_tools/b1187021-7c3d-47cd-9a0c-0c6c864eb3cb,27111525,Pincers
o_tools/e1b89ec3-298d-4368-a2d2-000f2847c6b1,23261506,Stereolithography machine
o_tools/0d68ed46-3b82-4c68-9f51-2248e7855bb6,23101538,Woodworking jointer
o_tools/67cc8e46-68d3-4a4e-944a-b5f48807a25d,26142202,Nuclear fuel element failure detection systems
o_tools/7c3a818f-b1b8-4b63-b764-3cd4a5ff1649,26131804,Gas turbine control panels
o_tools/d5b1d973-9bfb-4fe6-8957-f007489fb352,47101519,Water softening accessories
o_tools/a06f83fd-4836-4e0f-83f3-e46e8e8f407e,39121108,Distribution or control board fixtures
o_tools/f59d3894-ecc0-416e-a9bf-6bf031429dcb,41112511,Sight flow windows
o_tools/2d558793-108e-4809-8f4a-0feb50907ede,40101704,Condensing units
o_tools/d6871026-2934-4fe1-976f-29936761677c,60104902,Electrostatic apparatus
o_tools/b80f74d3-1361-4c19-90d5-625648d2f6de,26101508,Thermal engines
o_tools/a90be075-6404-47b9-86a9-70b7f223d7fd,40101806,Heat pumps
o_tools/9cdae74f-7a46-41a2-8313-80171cf68cc6,40101833,Boiler or heater igniter
o_tools/bd2c21c4-1c47-48d9-bb3b-74378075db20,20101705,Impact crushers
o_tools/91de3290-9a4d-4ae9-ad0d-2529b12cc5f7,40151605,Motor compressors
o_tools/7e6da28f-5249-4501-a95e-54213857077b,40161504,Oil filters
o_tools/38e764a2-6f47-4895-a7e1-80c9adb0656d,41112506,Venturis
o_tools/186df140-4557-4099-8b9a-7c45cee1a658,41112410,Pressure transmitters
o_tools/0fbac360-640d-41e9-b2bd-d5e34df3490a,26131604,Fixed screens
o_tools/b86b0cc4-df9d-4328-b853-2ae5174f6f42,26131813,Switchyard disconnect switches
o_tools/854cc60e-2edc-4f2a-9893-77f7411363a3,41111942,Opacity or dust or visibility sensors
o_tools/5a849206-bf8c-4556-b7cc-e2026fd96ac3,47101538,Sludge or sewage digesters
o_tools/8b4365d1-afe6-43ed-98a6-868e77f8001a,47101504,Bacterial removal equipment
o_tools/6ec7a20c-04c7-4ab0-bb93-6452d37ab646,47101522,Packaged water treatment systems
o_tools/50468a87-0839-49d6-ba97-03103264172d,47101536,Sludge collectors
o_tools/0a557552-a287-4253-af87-4ee572436392,47101505,Chlorine handling equipment
o_tools/61b0df15-3956-4a19-a801-532a5ab67398,47101502,Ammonia removal equipment
o_tools/5578e6bb-d159-47b8-b2fb-cdc012bfaf78,47101526,Sludge pelletizers
o_tools/8ceb730a-132c-49d9-82aa-50829bf52ceb,47101507,Grit chambers
o_tools/35474101-ee22-4f84-aa35-1986b1c144e2,47101529,Incinerators
o_tools/af5c3e79-2220-433c-86fa-5c73eca36795,40151558,Screw Pumps
o_tools/bf93cd04-1b1b-4d49-b6be-7c621f03a97f,47101533,Lift stations
o_tools/2234ff33-b605-485d-99ec-9896f589ff9b,47101530,Odor control equipment
o_tools/597d445f-b0ef-4a6b-8a18-892604b9c27b,47101539,Sludge or sewage removal equipment
o_tools/0c05e485-1731-4756-a876-4ff7420a0b2a,41104809,Sedimentological analyzing unit
o_tools/7e25477e-cac4-4e37-88e5-62bc95e0e594,47101535,Sludge disposal equipment
o_tools/149ed868-bacb-44d6-8d61-6b40f95a9021,41115813,Toxicology analyzers
o_tools/8e0fa8e5-efc2-4172-b64a-492bc9bc07c6,31251505,Valve actuators
o_tools/93a14871-f13b-405f-b593-db152a34d069,47101528,Water treatment dryers
o_tools/ed21fbf9-8da9-4558-8c1c-6e00d61f51fe,40151612,Centrifugal compressors
o_tools/c776f33e-7f88-4051-9b3e-6e18c5dadc3f,43211901,Cathode ray tube CRT monitors
o_tools/a0fd1b29-20d4-4933-9e5e-9d5cf014c4ae,27121802,Hydraulic accumulators
o_tools/6d9739f6-bec0-4adc-b428-c599f9797574,40151606,Reciprocating compressors
o_tools/2dc021b6-0358-477e-9290-5ba4049d9b4a,24131506,Refrigerated tanks
o_tools/222dcf45-4fff-42fe-aaa6-1c60e90a2bba,40151521,Rotary pumps
o_tools/5f9a4aa2-2a30-4d9a-9e61-085ef13f742e,26131611,Silencer sections
o_tools/7fa02948-5892-48db-85d9-d648ab01e9f1,40151532,Fuel pumps
o_tools/8813282c-0f51-4968-826c-2ecdde38f406,26131504,Gas power plants
o_tools/f31145d1-0ab0-4056-9966-8a6cccadebe0,41103509,Laboratory scrubbers
o_tools/3d1ad966-7921-46b0-8862-134362c51ca6,23111507,Gas recovery machinery
o_tools/0f0b530d-706f-4f1d-9543-fd573d209082,24141511,Load binders
o_tools/cedbd810-f970-439e-973a-f718b274186d,40161701,Centrifuges
o_tools/0e0ae696-41e3-4c54-acb0-0ab75b9c84ce,20141003,Wellhead flow lines
o_tools/2888b3b8-f93c-4a79-83af-3ad4cf909e03,20122212,Oil samplers
o_tools/8a4041e6-5a77-4fbf-9ef8-67a6526e1b7e,25101915,Oil tank truck
o_tools/08fb5f74-985d-4b00-9b2c-f2056544374f,25101936,Vacuum truck
o_tools/2999941f-c596-4cb1-9580-1ce91cb56726,41104202,Deionization or demineralization equipment
o_tools/defa7f3f-49e4-4bb4-89b9-caa8e646d03e,41103307,Vacuum or mercury vapour equipment
o_tools/f2018831-b1d7-48ac-9205-bf5c6c7d01c7,26131605,Intake structures
o_tools/c6b1b9e1-b7c0-45f8-b730-640c8ce66a9f,26101509,Hydroelectric engines
o_tools/17f0dc7a-3882-45f0-94b9-46b933afb36c,25173701,Catalytic converters
o_tools/577dc16a-af9e-43c7-a8af-fff07e5e84bb,40101809,Circulation heaters
o_tools/7fc9486b-f4ca-4106-b783-ce961077f9e0,41102705,Crystallizers
o_tools/18da88b3-447b-4996-85df-68addc1758a6,40161801,Metal fabric media
o_tools/d9c6ea66-09c7-4af6-8446-1ac078384b64,23201201,Spray dryers
o_tools/0b958b28-3c30-4a5d-bff6-fa11d8276720,41111516,Weight measuring instrument accessories
o_tools/7bb32a84-cd94-4c02-96e4-11ba67d53ae7,31191509,Abrasive polishers
o_tools/6c4c59b6-8533-4901-bb2f-d6fc38056c66,27112218,Tile power saw
o_tools/d40718fd-fec4-4e3f-9318-1648ef8fe182,23151606,Cement or ceramic or glass or similar material molding machines
o_tools/312ebfac-1e65-410d-a4b9-69b689a7c194,40142508,Basket strainer
o_tools/de47d7e2-2006-4d31-9c40-d3c68355df16,40101848,Forced air heating system
o_tools/a2a0de20-a965-4a62-8e2b-1e31d69b57c4,40102004,Natural gas powered boilers
o_tools/0dfdcd47-2d55-43fb-b4e4-503f52686590,41114607,Ductility testing machines
o_tools/f9516a93-5725-4743-82cb-c2000ca3cc54,54101702,Dapping punches
o_tools/a74f0617-7756-4537-9898-a0012cf90ce8,41114635,Jewel appraising tester
o_tools/ec6f111a-5274-4838-878d-c42662c769f8,27111532,Jeweler scissors
o_tools/dbc00d36-c9ae-448d-a21b-123360b64913,54101703,Wire mills
o_tools/47b3a17f-317c-43b8-9158-be8f5d8bfe19,39111806,Light boxes
o_tools/8b3cdee5-d5ea-4b9d-876e-e68a0c603747,23251810,Stamping die
o_tools/9fae329f-e22f-428d-bb1b-0f50bd75362e,23281501,Anodizing machine
o_tools/10a6eee7-9e35-4797-adcd-66365ff46a7d,54101705,Ring sizers
o_tools/2d5f6b31-cee5-4ce2-af9b-b8bcda8f1563,27112157,Drill vise
o_tools/663c919a-8b12-489e-8fd7-332b04073ec3,23131602,Faceting machines
o_tools/6562129f-109e-4cac-ba89-0d94d0308620,23131603,Faceting laps
o_tools/fc15a1d0-f880-4e15-9592-2ac4c337ed58,42152222,Crucibles for dental casting machines
o_tools/d48bc934-ade5-4d81-8b8a-bf2e662e6135,42152220,Dental stones
o_tools/b7b683a8-3323-4a5c-96e1-0a13f8341965,42152205,Dental laboratory curing units
o_tools/e807e103-ad11-464b-8ae2-c236d2a6b807,42152206,Dental laboratory dies
o_tools/887bb962-5584-45eb-9197-1b374c5ab0dd,42152207,Dental laboratory dust collectors
o_tools/7bf85ac9-fba2-460f-83df-4d93dcafabc5,42152210,Dental laboratory gold platers or supplies
o_tools/29eafcb0-7e76-4736-8582-6ec4a0bf1fb1,42152215,Dental laboratory sandblasters or supplies
o_tools/5182ffd9-a41f-4a2b-8dae-28f3a346c4b1,42152216,Dental laboratory soldering machines or supplies
o_tools/cd7d91e0-472f-4ab0-8247-f5dc36ae8466,42152219,Dental laboratory waxing units
o_tools/1954ca88-6c97-4270-a8fb-e0fdc20b5ca2,42152209,Dental laboratory furnaces
o_tools/8dc74208-9497-4ec9-832e-ffffe31b590f,42152106,Dental plaster knives
o_tools/9aea4315-2660-46c6-a9ae-2acd43df50ea,42151652,Dental pin drivers
o_tools/5b00ad2b-997b-4826-9692-e0ec60cb89eb,42152109,Dental impression material water baths or accessories
o_tools/e7b0c509-c183-4215-bb4a-542ac99f45b4,42152224,Dental laboratory flasks
o_tools/6ccd2502-3d00-4d98-b57b-75da5adeec0c,27111728,Screwdriver set
o_tools/1b6f8fa9-a810-42a1-909a-bae15e12b5ad,27112838,Cutting disc
o_tools/4c891726-f0bc-40d3-af00-aa58a86e8502,23151703,Lens polishing equipment
o_tools/ea7d5384-08ee-4dcb-a67b-407a7b1b546b,23151701,Lens grinding machines
o_tools/681d6039-c794-44ed-b581-0dbc0c348db7,42183051,Pupillometer
o_tools/38c117d3-62a1-40f7-b044-fa04330e4484,42183020,Ophthalmic visual field plotters
o_tools/b4911aaa-a11f-43af-bc5b-117aae2adc42,30191505,Step stool
o_tools/1b2d891f-7f35-4aa1-9563-8041971a233d,31191506,Abrasive discs
o_tools/fb7d76ff-018f-45e9-835a-cf5a7024063e,40151579,Gravity pump
o_tools/a130b84d-df92-4bfe-a7ee-3d98dfd13679,23153201,Paint robots
o_tools/09c8fa40-d83c-4687-9404-0be76e496dfa,60121716,Silkscreen accessories
o_tools/ec4e1698-51da-4734-9506-c40f7dd9c850,60122402,Stained glass tools or accessories
o_tools/7e5d20e5-b00e-4c74-85e1-ef4bc8990317,60121717,Etching needles
o_tools/2ae45277-6938-435d-8f53-9be402cfad4a,41104504,Cleanroom ovens
o_tools/0c81a6d3-c9dc-4876-960f-43c10a7e1af6,46181512,Cleanroom apparel
o_tools/22f68927-b390-414a-955e-0ec23d663c49,41103417,Indoor air quality monitor
o_tools/b7b7749c-32b2-4960-aa14-5229c28a8245,23211103,Wafer wire bonder
o_tools/1e4427d6-8acb-4a62-b265-5d3381ab6cfe,27131615,Pneumatic vacuum generator
o_tools/99a9d523-6222-4666-b333-da289334c77c,45101606,Offset film processors
o_tools/af3bb55e-ca1b-461c-99a6-cde24aaff548,45101602,Offset darkroom equipment
o_tools/fe957587-92ed-4956-8697-c0cc0ca750a3,45101707,Printing plates
o_tools/cbae8bf4-f359-4312-a72a-71bf6e98c083,45101511,Inkjet printer for commercial printing applications
o_tools/fd4c48f1-4f96-47b1-af4c-609e2fa3e270,45121706,Photo cutters or trimmers
o_tools/162f1c72-9516-4d7b-b3c9-fed069631bd5,32141101,Cathodes or emitters
o_tools/7c118ec9-597e-4a48-a350-91de8078ca67,41111954,Liquid sensor
o_tools/2572485a-2031-47a4-aa24-59021ac2b296,41112233,Melting point measuring instrument
o_tools/0a57bf08-b3d8-49e0-86b6-3c4edbdecc45,40161603,Pipe and tube cleaning machine
o_tools/c0dd4d05-a45e-40e8-ac00-db475834e4f1,24111804,Calibrating tanks
o_tools/3b239297-53e1-449e-97dd-5884a2337e4d,40142016,Vacuum hose
o_tools/aa695cd6-df29-4b66-9940-20c404ee8192,40141606,Relief valves
o_tools/ef8a93db-4847-48f2-b094-91baa5f96f85,40101722,Steam condenser
o_tools/d9053839-b5cf-430e-93fd-dbbaaf9fd9e6,40141612,Expansion valves
o_tools/24dda701-cb04-4c75-8b00-63ac8e28b508,24131901,Ice cube makers
o_tools/a8dc8bf3-ae81-4f80-830a-e101de67e839,25174002,Engine radiators
o_tools/6a378085-5202-4e70-b554-f8d9ff8aa090,24131606,Plate freezers
o_tools/a5220622-eab8-4875-9c44-6949e57fea6a,40101723,Thermoelectric cooler
o_tools/09b97186-2391-4300-8752-fdf752db621e,40151609,Screw compressors
o_tools/4e6c72b8-982f-418c-9f74-bdc201307cde,40151608,Rotary compressors
o_tools/9796b2c8-d4e7-4b4d-8887-4d59f2a642d0,24131603,Low temperature freezers
o_tools/549196d5-1a2d-40dd-8820-23ce3777dc2f,40101801,Radiators
o_tools/72f6a861-b832-430b-baee-e39effe2cdbe,40101702,Cooling exchangers
o_tools/0b3128d9-754b-49e2-a801-b362700d8833,40101721,Water cooled condensor
o_tools/6f19e4e5-7152-4e18-99a6-9c5104b196b3,23242612,Metal engraving machine
o_tools/7487bd6d-e310-45c5-aa0d-25f41d8b2a6e,23211102,Printed circuit board making system
o_tools/ae2d1bcc-9183-4136-bd02-5042b3738e7f,44121905,Ink or stamp pads
o_tools/2137475e-ddd1-4a75-b0ec-769621123a0b,27111911,Cross cut chisels
o_tools/7a5d3189-a641-4d1c-a257-ec7dde8299e3,23151911,Paper machine
o_tools/165d8cf5-0df1-4a45-9b8e-4569ef8d9530,44101607,Paper press machine
o_tools/1ab4260c-9630-4e75-b00c-c7242115e3a9,23151902,Slitters
o_tools/7a70d7c6-115b-4591-aed0-786515176cb7,23151510,Plastic cutting machinery
o_tools/fce8520e-243c-408d-95e7-b9c3403045f6,25191505,Aircraft cargo handling equipment
o_tools/761c63e8-2dc4-4ace-8dc1-7b98584eb0dc,25191523,Airplane baggage tug or tractor
o_tools/7608bc8c-2002-4a53-8bc1-14d7c29529b4,25191524,Airfreight conveyor truck
o_tools/a10094b0-5311-4a78-abd3-d518834d9f7f,31151906,Ratchet tie down strap
o_tools/b9d27b4e-8c30-41de-a7ca-91decd52f93e,25181706,Temperature controlled container trailers
o_tools/bb1d00c4-b38a-4ace-a860-6465143337b8,25201605,Aircraft steering controls
o_tools/d6649e7e-3a8b-4b9a-949c-3e1cabbb0136,25201903,Aircraft warning systems
o_tools/88b67efb-7653-49bc-8d79-1b00d6a52436,25201801,Flight computer systems
o_tools/be30f4da-cc2c-415f-8626-13b782d23d0a,25202206,Aircraft anti skid controls
o_tools/f09ff800-36d8-4f76-a00a-b204be77598d,25202201,Aircraft braking systems
